"mid","sex","level"
"356245642","0","3"
"356556012","-1","4"
"356766160","-1","4"
"356769369","-1","3"
"357055312","-1","4"
"357204387","-1","4"
"357217654","1","5"
"357258823","-1","4"
"357456562","-1","5"
"357479536","-1","4"
"357485229","-1","4"
"357485332","-1","4"
"357675749","-1","3"
"357703964","-1","3"
"357723450","-1","3"
"357731813","-1","4"
"357933521","-1","3"
"357987872","-1","4"
"358183479","1","3"
"358211468","-1","4"
"358221044","-1","4"
"358263331","-1","3"
"358353879","-1","4"
"358357905","-1","4"
"358375408","-1","4"
"358490527","-1","4"
"358566133","-1","4"
"358684958","-1","4"
"358715848","-1","3"
"358834397","-1","2"
"359019782","-1","3"
"359166061","1","4"
"359181741","-1","2"
"359328624","-1","3"
"359413360","-1","3"
"359436054","-1","4"
"359771057","-1","2"
"359914557","-1","3"
"360176653","-1","5"
"360252493","-1","4"
"360305725","-1","4"
"360449331","-1","2"
"360857466","-1","4"
"361289271","-1","4"
"361450386","-1","4"
"361589514","-1","3"
"361731637","-1","4"
"361756519","-1","4"
"362024419","-1","3"
"362143994","-1","4"
"362267938","-1","4"
"362417544","-1","4"
"362739065","-1","4"
"362911837","-1","3"
"363258616","-1","2"
"363424188","-1","4"
"363962092","-1","3"
"364279618","-1","4"
"364400673","-1","4"
"364487660","0","4"
"364691420","-1","4"
"364744286","-1","4"
"365386166","-1","4"
"366559698","1","5"
"366759129","-1","4"
"366828299","-1","3"
"367222406","-1","3"
"367370483","-1","4"
"367401910","1","3"
"368019647","0","4"
"368112328","-1","4"
"368154173","-1","4"
"368709931","-1","3"
"368713848","-1","4"
"368920959","-1","4"
"369092936","-1","4"
"369399335","-1","2"
"370405144","-1","4"
"370462571","-1","4"
"370472733","-1","2"
"370756562","-1","4"
"371317907","-1","4"
"371571276","-1","3"
"372156544","-1","2"
"372371396","-1","3"
"372427953","0","4"
"372753619","0","3"
"373686957","-1","3"
"373773420","-1","3"
"374020459","-1","4"
"374301088","1","4"
"374534214","-1","3"
"374571198","-1","4"
"374851371","-1","4"
"375156133","-1","4"
"375161816","-1","3"
"375280714","1","4"
"375297214","-1","4"
"375688810","-1","4"
"376180836","-1","4"
"376341048","-1","4"
"376770027","-1","3"
"377079955","-1","4"
"378529719","-1","4"
"378996197","0","4"
"379030694","-1","3"
"379210423","-1","3"
"379372701","1","4"
"379382204","-1","4"
"379392300","-1","2"
"379471768","-1","2"
"379551522","0","3"
"379561239","1","4"
"379756891","1","4"
"379809273","-1","4"
"380277239","-1","4"
"380523755","-1","3"
"380545153","-1","3"
"380781829","-1","4"
"380917627","-1","4"
"381317132","-1","3"
"381365866","-1","4"
"381507597","1","3"
"381600070","-1","4"
"381719009","1","3"
"381770654","-1","4"
"381959965","-1","2"
"381969499","-1","3"
"381988540","-1","3"
"382039709","-1","4"
"382044629","-1","3"
"382056175","-1","3"
"382128863","-1","4"
"382151387","-1","4"
"382266050","-1","4"
"382290519","-1","3"
"382370956","-1","3"
"382495591","-1","4"
"382523916","-1","4"
"382572183","-1","4"
"382580302","-1","4"
"382773631","1","5"
"382813102","-1","3"
"382883783","-1","4"
"382902716","1","4"
"382989800","-1","4"
"383048167","1","3"
"383051137","-1","4"
"383152015","-1","3"
"383220787","-1","4"
"383285397","-1","4"
"383396572","-1","3"
"383430147","-1","3"
"383443749","1","3"
"383484899","-1","3"
"383558324","-1","3"
"383703423","1","4"
"383786236","-1","3"
"383799535","-1","4"
"383820991","-1","4"
"383904123","-1","4"
"384042989","-1","4"
"384050763","-1","3"
"384105197","-1","3"
"384207783","-1","4"
"384225516","-1","3"
"384341457","1","2"
"384392589","0","2"
"384539941","-1","3"
"384569368","-1","3"
"384579328","-1","4"
"384591612","-1","3"
"384594055","-1","4"
"384605085","1","4"
"384621826","-1","4"
"384626042","-1","4"
"384692680","-1","4"
"384743165","-1","3"
"384767524","-1","4"
"384828162","-1","3"
"384839491","-1","3"
"384975042","-1","2"
"384986654","-1","4"
"385071576","-1","2"
"385097015","-1","4"
"385105527","-1","4"
"385166424","-1","3"
"385219102","-1","4"
"385283811","-1","3"
"385299519","-1","3"
"385307141","1","4"
"385358633","-1","2"
"385377764","-1","3"
"385512592","-1","3"
"385520449","-1","3"
"385522772","0","3"
"385525738","1","4"
"385572297","-1","4"
"385650110","-1","3"
"385726811","-1","4"
"385927125","-1","2"
"385957015","-1","2"
"385978203","1","4"
"385994089","-1","3"
"386076546","-1","4"
"386188555","-1","3"
"386223895","-1","4"
"386234666","-1","4"
"386380236","-1","3"
"386410664","-1","4"
"386418721","1","3"
"386486901","-1","4"
"386525479","-1","3"
"386695547","-1","2"
"386794758","-1","4"
"386860142","-1","4"
"386971133","-1","4"
"386993642","-1","4"
"387025437","-1","4"
"387137848","-1","4"
"387190175","-1","3"
"387276580","0","4"
"387302311","-1","2"
"387482707","-1","4"
"387500382","-1","4"
"387506810","-1","3"
"387537072","-1","4"
"387810445","-1","3"
"387845035","-1","4"
"387881068","-1","3"
"387896990","-1","3"
"388024451","-1","4"
"388056935","-1","4"
"388086413","-1","4"
"388147823","-1","4"
"388238285","-1","3"
"388263122","-1","4"
"388268565","-1","3"
"388286953","1","4"
"388351236","-1","4"
"388382830","-1","4"
"388392069","-1","3"
"388448021","-1","4"
"388689109","-1","4"
"388805054","-1","3"
"388859530","-1","3"
"388982661","-1","4"
"389000833","-1","4"
"389168808","-1","4"
"389223114","-1","4"
"389250755","-1","3"
"389259431","0","3"
"389276623","-1","3"
"389405702","-1","3"
"389625764","-1","4"
"390003684","-1","4"
"390025998","-1","3"
"390172332","-1","4"
"390237783","-1","2"
"390256379","-1","4"
"390260476","1","4"
"390305636","-1","3"
"390337260","-1","3"
"390374377","1","3"
"390422149","-1","4"
"390481695","-1","4"
"390485215","1","4"
"390706775","-1","3"
"390764661","-1","4"
"390800296","-1","4"
"390837735","-1","3"
"390933228","-1","4"
"390962492","-1","4"
"391248663","0","3"
"391292906","1","4"
"391345428","-1","4"
"391384413","-1","4"
"391482760","-1","4"
"391637925","0","4"
"391792010","-1","4"
"391815592","-1","4"
"392108092","-1","3"
"392300126","-1","3"
"392306344","-1","4"
"392556716","-1","4"
"392581936","-1","3"
"392627066","-1","4"
"392677142","-1","4"
"392974518","-1","3"
"392985551","-1","4"
"392989078","-1","4"
"393108713","0","4"
"393113664","-1","2"
"393218310","-1","2"
"393267821","1","4"
"393316633","-1","4"
"393407729","-1","4"
"393432536","-1","3"
"393655261","-1","4"
"393796870","-1","3"
"393819844","-1","3"
"393821709","-1","2"
"393873501","-1","4"
"393893230","-1","3"
"393909436","1","4"
"393909994","-1","4"
"394062645","-1","3"
"394078961","-1","3"
"394083353","-1","4"
"394308937","-1","4"
"394429596","-1","4"
"394476273","-1","3"
"394481869","-1","4"
"394733139","-1","4"
"394937400","-1","3"
"394993839","-1","4"
"395187318","-1","3"
"395211237","-1","4"
"395305945","-1","4"
"395414302","-1","2"
"395692760","-1","3"
"395698579","0","3"
"395902679","-1","4"
"395975001","-1","4"
"396068112","-1","3"
"396179138","-1","4"
"396202197","-1","3"
"396302361","-1","3"
"396848205","-1","4"
"396941206","-1","4"
"397087266","-1","4"
"397183107","0","4"
"397211266","-1","3"
"397212649","-1","3"
"397282703","-1","4"
"397335685","-1","4"
"397338513","-1","4"
"397409489","-1","3"
"397437555","-1","4"
"397519407","-1","4"
"397536592","-1","4"
"397629000","-1","4"
"397673220","-1","4"
"397675143","-1","3"
"397718678","-1","2"
"397925728","-1","3"
"397974473","-1","2"
"398036406","-1","3"
"398284569","-1","3"
"398472270","-1","2"
"398522114","-1","3"
"398657286","-1","3"
"398783228","-1","3"
"398849311","1","3"
"398923506","-1","4"
"399090072","-1","3"
"399167962","-1","4"
"399170425","1","4"
"399178214","-1","3"
"399210587","-1","3"
"399261068","-1","4"
"399332606","-1","3"
"399353766","-1","4"
"399380605","-1","3"
"399433631","-1","3"
"399470277","-1","4"
"399492979","-1","3"
"399665423","-1","4"
"399741659","-1","4"
"399795572","-1","3"
"399809512","-1","4"
"399845916","-1","3"
"399885365","-1","4"
"399939306","1","3"
"399952181","-1","2"
"400090096","-1","2"
"400092013","-1","4"
"400210083","-1","3"
"400347258","-1","2"
"400353228","-1","2"
"400415067","-1","3"
"400489115","-1","3"
"400495759","-1","3"
"400596760","-1","3"
"400604592","-1","3"
"400631346","0","3"
"400642661","-1","3"
"400646436","-1","4"
"400703109","-1","3"
"400747169","-1","4"
"400777672","-1","4"
"400811803","1","4"
"400876555","-1","2"
"400986085","0","3"
"401002473","1","4"
"401146179","-1","3"
"401373539","-1","4"
"401469953","-1","3"
"401497680","-1","3"
"401613777","-1","3"
"401618744","-1","3"
"401734823","-1","3"
"401819234","-1","4"
"401958296","-1","4"
"402093300","-1","4"
"402333620","-1","3"
"402378384","-1","3"
"402551699","-1","2"
"402653338","-1","3"
"402656886","-1","3"
"402706329","-1","3"
"402764950","-1","3"
"402975573","-1","3"
"402988101","-1","3"
"403021280","-1","3"
"403075662","-1","3"
"403348684","-1","4"
"403391176","-1","2"
"403413546","-1","2"
"403441016","-1","3"
"403689754","1","4"
"403697492","-1","3"
"403993810","-1","3"
"404166384","-1","4"
"404177241","-1","3"
"404194450","-1","4"
"404370169","-1","3"
"404564129","1","4"
"404594317","-1","3"
"404604264","-1","3"
"404682024","-1","2"
"404810158","-1","4"
"404934905","-1","3"
"404990743","-1","3"
"405012400","-1","3"
"405167999","-1","3"
"405270965","-1","2"
"405302048","-1","4"
"405500347","-1","4"
"405568290","-1","2"
"405966353","-1","2"
"405975084","1","4"
"406108583","-1","2"
"406112816","-1","3"
"406139870","-1","3"
"406584486","1","4"
"407281835","-1","3"
"407528022","-1","3"
"407542063","1","3"
"407556971","-1","4"
"407697383","-1","4"
"407763660","-1","3"
"407938409","-1","3"
"408408978","-1","4"
"409155043","-1","3"
"409227523","-1","3"
"409256449","-1","3"
"409559772","-1","4"
"409913299","-1","4"
"410556725","-1","4"
"410984866","-1","4"
"411084875","-1","3"
"411280614","0","2"
"411583777","-1","3"
"411938122","-1","2"
"412168343","-1","2"
"412515506","-1","4"
"412699294","-1","2"
"412728095","-1","3"
"412801992","-1","3"
"412971283","-1","3"
"413022646","-1","3"
"413115083","-1","4"
"414003409","-1","3"
"414325738","-1","3"
"414426885","-1","3"
"414871069","-1","4"
"415154325","-1","4"
"415267767","-1","3"
"415381864","-1","3"
"415486306","-1","3"
"415559835","-1","3"
"416303069","-1","3"
"416535111","-1","4"
"416551764","-1","3"
"416568693","1","3"
"416608640","-1","3"
"417068023","-1","2"
"417243733","-1","2"
"417265651","-1","3"
"417373195","-1","3"
"417488910","-1","4"
"417513915","-1","2"
"417855490","-1","3"
"417975408","-1","3"
"418156554","-1","4"
"418355572","-1","4"
"418355813","1","3"
"419092166","-1","2"
"419299263","-1","4"
"419306345","-1","3"
"419361103","-1","3"
"419602147","-1","3"
"419793608","-1","4"
"419937418","-1","4"
"420436736","-1","3"
"420836732","-1","3"
"420867427","-1","4"
"421023646","-1","3"
"421373581","-1","2"
"421898555","-1","4"
"422554994","-1","3"
"422711687","-1","4"
"422749121","-1","3"
"423590585","-1","4"
"423889335","-1","3"
"424195728","-1","3"
"424244993","-1","3"
"424268795","-1","4"
"424396114","-1","3"
"424572274","-1","3"
"425548371","-1","4"
"426856642","-1","4"
"426865816","-1","3"
"427010186","-1","3"
"427616546","-1","2"
"427646226","-1","3"
"428042991","-1","2"
"428208392","-1","3"
"429287287","-1","3"
"429539806","-1","4"
"429585965","-1","3"
"430071473","-1","3"
"430150231","-1","4"
"430274111","-1","3"
"430565081","-1","2"
"430704440","-1","3"
"430779742","-1","3"
"431178509","-1","3"
"431355758","-1","3"
"431436443","-1","2"
"431440957","-1","3"
"431450360","-1","2"
"431776258","-1","4"
"431818351","-1","3"
"431955672","-1","3"
"432136250","-1","2"
"432140443","-1","3"
"432184283","-1","3"
"432240456","-1","3"
"432475927","-1","3"
"433267178","-1","3"
"433324862","-1","3"
"433491983","-1","2"
"433655191","-1","3"
"433673157","-1","3"
"433700316","-1","4"
"433713160","-1","3"
"433851658","-1","3"
"434020372","-1","4"
"434198451","-1","3"
"434225742","-1","3"
"434249702","-1","4"
"434257524","-1","3"
"434259896","-1","4"
"434303010","-1","3"
"434407545","-1","3"
"434422244","-1","3"
"434645995","-1","3"
"434809261","-1","4"
"434883992","-1","4"
"434942728","-1","4"
"434952113","0","4"
"435110874","-1","2"
"435120009","-1","4"
"435171901","-1","3"
"435239578","1","4"
"435479257","-1","3"
"435614897","-1","2"
"435718440","-1","3"
"435756903","-1","4"
"436016320","-1","3"
"436052380","-1","2"
"436054714","-1","3"
"436099589","-1","3"
"436185595","-1","3"
"436386293","-1","3"
"436599110","-1","4"
"436623800","-1","3"
"436901512","-1","4"
"436946220","-1","2"
"436971065","-1","4"
"437034911","-1","4"
"437093426","-1","3"
"437221592","-1","3"
"437384629","-1","4"
"437419975","-1","4"
"437524629","-1","3"
"437632741","-1","2"
"437699069","-1","3"
"437762888","-1","2"
"437952851","-1","4"
"437978638","-1","3"
"437994512","-1","3"
"438034802","-1","3"
"438094520","-1","3"
"438257672","-1","3"
"438400427","1","2"
"438561592","-1","2"
"438612500","-1","3"
"438689090","-1","4"
"439154723","-1","2"
"439201966","-1","3"
"439672046","-1","3"
"439679586","1","4"
"439735942","-1","3"
"439749457","1","3"
"439750100","-1","3"
"440679022","-1","3"
"441069266","-1","4"
"441075670","-1","3"
"441405432","-1","3"
"441507103","-1","2"
"441632912","1","3"
"441729103","-1","3"
"441946492","-1","2"
"442003641","-1","4"
"442153288","-1","3"
"442361724","1","3"
"442470887","-1","3"
"442581396","-1","3"
"442596258","-1","3"
"442777829","-1","3"
"442787121","-1","3"
"443002509","-1","3"
"443090138","1","3"
"443130083","-1","3"
"443139485","-1","4"
"443363925","-1","2"
"443402646","-1","3"
"443420751","-1","3"
"443628165","-1","3"
"443844377","1","3"
"444373032","1","2"
"444461216","-1","3"
"444473234","-1","3"
"444705465","-1","2"
"446010384","-1","3"
"446294157","-1","3"
"446309639","-1","3"
"446532160","1","2"
"446819832","0","2"
"447053868","-1","3"
"447310560","-1","3"
"447619758","-1","2"
"447847444","-1","2"
"449142105","-1","4"
"449153627","-1","3"
"449219471","-1","2"
"449326021","-1","3"
"449790425","-1","4"
"449904040","-1","3"
"450003622","-1","2"
"450214667","-1","2"
"450560661","-1","3"
"450584963","-1","2"
"450617062","-1","3"
"450646036","-1","2"
"450657774","-1","3"
"450991075","-1","2"
"451299483","-1","3"
"451395004","-1","3"
"451645532","1","3"
"451909248","-1","4"
"452231011","-1","3"
"452525135","-1","3"
"452653185","-1","3"
"453059584","-1","3"
"453577043","-1","2"
"453608222","1","3"
"453620973","-1","3"
"453649235","-1","2"
"453873941","1","4"
"454104273","-1","2"
"454741637","-1","3"
"454793642","-1","2"
"454866695","1","3"
"454876253","-1","2"
"455285753","-1","2"
"455447020","-1","3"
"455501903","-1","2"
"455530933","-1","3"
"455533287","-1","3"
"455594390","-1","3"
"455794406","-1","3"
"455874529","-1","2"
"456005359","-1","3"
"456359645","-1","3"
"456528765","-1","2"
"456598475","-1","3"
"456619119","-1","3"
"456894425","-1","2"
"457431109","-1","3"
"458184896","-1","3"
"470200355","-1","3"
"470222568","-1","3"
"470266779","-1","3"
"470276624","-1","2"
"470324189","-1","2"
"470354226","-1","3"
"470501775","-1","3"
"470677488","-1","2"
"470707980","-1","3"
"470786199","-1","3"
"470921426","-1","3"
"471192525","-1","3"
"471256302","-1","3"
"471305418","-1","2"
"471682733","-1","4"
"471903172","-1","2"
"472009198","-1","3"
"472060128","-1","3"
"472341123","-1","3"
"473108535","-1","2"
"473183306","-1","3"
"473262308","1","2"
"473282201","-1","2"
"473410538","-1","2"
"473464421","-1","3"
"473744964","-1","3"
"473883011","-1","2"
"473901522","-1","3"
"474043504","-1","2"
"474177597","-1","3"
"474699966","-1","3"
"474736743","-1","2"
"475102226","-1","3"
"475147887","-1","3"
"475154269","-1","2"
"475201059","-1","3"
"475262352","-1","3"
"475276323","-1","3"
"475292875","-1","2"
"475313090","-1","3"
"475467070","-1","3"
"475490376","-1","3"
"475506496","-1","2"
"475731396","-1","3"
"475854495","-1","3"
"475913054","-1","3"
"476025493","-1","3"
"476232875","-1","2"
"476316734","-1","3"
"476601639","-1","2"
"476771714","-1","3"
"476771915","-1","3"
"476865256","-1","2"
"476890559","-1","3"
"476892342","-1","3"
"476929312","0","3"
"477195850","-1","2"
"477272698","-1","2"
"477752440","-1","2"
"478364103","-1","3"
"478603197","-1","2"
"478633461","-1","3"
"478748939","-1","2"
"478980262","-1","3"
"479083286","-1","2"
"479140934","-1","2"
"479173237","-1","3"
"479414980","-1","2"
"479423633","-1","2"
"480175083","-1","2"
"480263423","-1","3"
"480458390","-1","3"
"480624030","-1","2"
"480636725","-1","3"
"480686627","-1","2"
"480899005","-1","2"
"480964619","-1","3"
"481296753","-1","2"
"481434266","-1","2"
"481449975","-1","2"
"481503197","-1","2"
"481594045","-1","2"
"481662166","-1","2"
"481759058","-1","3"
"482629072","-1","3"
"483024853","-1","2"
"483539155","-1","2"
"483878321","-1","3"
"484695932","-1","3"
"484706510","-1","3"
"484823471","-1","2"
"484942318","-1","3"
"485286610","-1","2"
"485580780","1","3"
"485683495","-1","3"
"485942567","-1","2"
"486537843","-1","2"
"486614502","-1","3"
"486649853","-1","3"
"486928189","-1","3"
"487400716","0","3"
"487711827","-1","2"
"487852144","-1","2"
"488142311","-1","2"
"488161504","-1","2"
"488182607","-1","2"
"488235264","-1","2"
"489001307","-1","2"
"489689379","-1","3"
"490090910","-1","2"
"490146053","-1","3"
"490858445","-1","3"
"491069794","-1","2"
"491249727","-1","2"
"491674929","-1","2"
"492139052","-1","2"
"492388551","-1","2"
"492714476","-1","2"
"493148507","-1","2"
"493405797","-1","3"
"494028889","-1","2"
"494244820","-1","3"
"495033236","-1","2"
"495166351","-1","3"
"495213314","-1","2"
"496129253","-1","2"
"496217730","-1","2"
"497115617","-1","2"
"497700785","1","3"
"498247521","-1","2"
"498417253","-1","3"
"498853882","-1","2"
"499180284","-1","2"
"499784752","-1","2"
"500257982","-1","2"
"501097498","-1","2"
"501392935","-1","2"
"501407622","-1","2"
"501491686","-1","2"
"501686584","-1","2"
"501938050","-1","2"
"502463199","-1","2"
"502685298","-1","2"
"502701476","-1","2"
"503305000","-1","2"
"503884591","-1","2"
"504071466","-1","2"
"504253911","-1","2"
"505666065","-1","2"
"505765235","-1","2"
"505795092","-1","2"
"505879690","-1","2"
"506023843","-1","2"
"506390613","-1","2"
"508409548","1","2"
"508947391","-1","2"
"509255818","-1","2"
"509488521","-1","2"
"509510660","-1","2"
"510503609","-1","2"
"510539931","-1","3"
"510966632","0","2"
"511363539","-1","2"
"511766564","-1","2"
